case_id,year,month,month_text,day,day_week,day_week_text,hour,time_order,crash_factor,weather,fatals,drunk,latitude,longitud,county,state,fips
420038,2004,1,January,1,5,Friday,0,9,2,1,1,1,40.92801389,-79.78177222,Butler,Pennsylvania,42019
420225,2004,1,January,1,5,Friday,6,72,1,1,1,0,41.02624444,-76.07905278,Luzerne,Pennsylvania,42079
420142,2004,1,January,1,5,Friday,11,90,1,1,2,0,40.8109,-80.11648333,Butler,Pennsylvania,42019
420005,2004,1,January,1,5,Friday,12,96,1,1,1,0,41.08882222,-75.5988,Monroe,Pennsylvania,42089
420079,2004,1,January,1,5,Friday,15,102,1,1,1,2,40.71992778,-76.27675833,Schuylkill,Pennsylvania,42107
420189,2004,1,January,1,5,Friday,16,108,1,1,2,0,40.06803889,-79.28645833,Westmoreland,Pennsylvania,42129
420367,2004,1,January,1,5,Friday,23,128,3,1,1,1,40.75539444,-75.60693056,Northampton,Pennsylvania,42095
420479,2004,1,January,2,6,Saturday,13,176,1,1,1,0,40.92072222,-76.73903056,Northumberland,Pennsylvania,42097
420417,2004,1,January,3,7,Sunday,3,240,2,1,1,0,40.26060833,-79.48010833,Westmoreland,Pennsylvania,42129
420387,2004,1,January,3,7,Sunday,13,266,1,1,1,1,40.10334722,-74.86182778,Bucks,Pennsylvania,42017
420037,2004,1,January,3,7,Sunday,16,285,1,1,1,0,40.220375,-75.09876667,Bucks,Pennsylvania,42017
420006,2004,1,January,3,7,Sunday,18,294,2,1,1,0,39.95885278,-76.55554444,York,Pennsylvania,42133
420307,2004,1,January,3,7,Sunday,18,295,3,1,1,1,39.98896944,-76.74096667,York,Pennsylvania,42133
420229,2004,1,January,3,7,Sunday,21,314,2,1,1,0,40.2024,-75.46529444,Montgomery,Pennsylvania,42091
420087,2004,1,January,3,7,Sunday,22,317,2,2,1,1,40.36139444,-79.306825,Westmoreland,Pennsylvania,42129
420694,2004,1,January,4,1,Monday,11,359,1,2,1,0,40.98636111,-76.66081389,Montour,Pennsylvania,42093
420106,2004,1,January,4,1,Monday,20,404,3,2,1,0,40.40484722,-78.85581667,Cambria,Pennsylvania,42021
420163,2004,1,January,5,2,Tuesday,0,418,2,2,1,0,39.89954444,-77.44233889,Adams,Pennsylvania,42001
420058,2004,1,January,5,2,Tuesday,22,493,2,4,1,0,40.97139167,-80.235775,Lawrence,Pennsylvania,42073
420016,2004,1,January,6,3,Wednesday,11,525,1,4,6,0,40.94825,-77.73648333,Centre,Pennsylvania,42027
420421,2004,1,January,6,3,Wednesday,21,572,2,1,1,1,40.22778889,-75.62414722,Chester,Pennsylvania,42029
420128,2004,1,January,7,4,Thursday,5,580,2,1,1,0,41.19667222,-79.46194722,Clarion,Pennsylvania,42031
420695,2004,1,January,7,4,Thursday,18,618,2,1,1,0,40.11658056,-75.17824167,Montgomery,Pennsylvania,42091
420020,2004,1,January,8,5,Friday,4,644,2,1,1,1,40.60263333,-76.93599722,Dauphin,Pennsylvania,42043
420450,2004,1,January,8,5,Friday,8,651,1,4,1,0,41.7624,-76.69847222,Bradford,Pennsylvania,42015
420084,2004,1,January,8,5,Friday,10,654,1,1,1,0,40.919425,-77.01781111,Union,Pennsylvania,42119
420288,2004,1,January,8,5,Friday,15,671,1,1,1,0,40.98068056,-76.48838056,Columbia,Pennsylvania,42037
420047,2004,1,January,9,6,Saturday,0,709,2,1,1,2,39.88973333,-75.35805,Delaware,Pennsylvania,42045
420170,2004,1,January,9,6,Saturday,8,738,1,1,1,0,41.54369444,-75.21064722,Wayne,Pennsylvania,42127
420033,2004,1,January,9,6,Saturday,10,742,1,1,1,0,40.12165556,-74.84146111,Bucks,Pennsylvania,42017
420059,2004,1,January,9,6,Saturday,19,780,2,1,1,0,40.87046944,-80.24923333,Lawrence,Pennsylvania,42073
420045,2004,1,January,10,7,Sunday,0,814,2,1,1,1,40.07583333,-77.42204722,Cumberland,Pennsylvania,42041
420050,2004,1,January,10,7,Sunday,18,879,2,1,1,0,39.80609722,-80.09095833,Greene,Pennsylvania,42059
420306,2004,1,January,10,7,Sunday,19,881,3,1,1,0,40.61150556,-75.33734444,Northampton,Pennsylvania,42095
420150,2004,1,January,10,7,Sunday,23,899,2,1,2,2,41.35189167,-78.52952222,Elk,Pennsylvania,42047
420465,2004,1,January,11,1,Monday,1,909,2,1,1,2,39.94776944,-75.96463611,Chester,Pennsylvania,42029
420094,2004,1,January,11,1,Monday,6,928,1,1,1,0,40.01363333,-75.06859167,Philadelphia,Pennsylvania,42101
420386,2004,1,January,11,1,Monday,14,951,1,1,1,0,40.56008611,-76.787,Dauphin,Pennsylvania,42043
420066,2004,1,January,11,1,Monday,21,987,2,4,1,1,41.12391944,-75.90836111,Luzerne,Pennsylvania,42079
420040,2004,1,January,12,2,Tuesday,8,1024,1,4,1,0,41.52255278,-80.22090278,Crawford,Pennsylvania,42039
420048,2004,1,January,12,2,Tuesday,8,1025,2,1,1,1,39.88686111,-80.07640833,Greene,Pennsylvania,42059
420321,2004,1,January,12,2,Tuesday,8,1026,1,3,1,0,41.96155833,-79.20923333,Warren,Pennsylvania,42123
420234,2004,1,January,12,2,Tuesday,12,1039,1,4,1,0,41.88053333,-80.27386389,Erie,Pennsylvania,42049
420064,2004,1,January,12,2,Tuesday,20,1079,2,1,1,0,41.12094444,-75.96305833,Luzerne,Pennsylvania,42079
420413,2004,1,January,13,3,Wednesday,0,1089,2,1,1,1,40.00380278,-78.68515556,Bedford,Pennsylvania,42009
420389,2004,1,January,13,3,Wednesday,8,1114,1,4,1,0,41.18079444,-80.27560556,Mercer,Pennsylvania,42085
420372,2004,1,January,13,3,Wednesday,13,1131,1,1,1,0,39.81455833,-76.18913889,Lancaster,Pennsylvania,42071
420553,2004,1,January,13,3,Wednesday,13,1132,1,4,1,1,40.12253056,-79.08704444,Somerset,Pennsylvania,42111
420365,2004,1,January,13,3,Wednesday,16,1142,1,1,1,0,39.99421111,-75.85096944,Chester,Pennsylvania,42029
420082,2004,1,January,14,4,Thursday,1,1178,2,1,2,2,40.72894167,-76.08789444,Schuylkill,Pennsylvania,42107
420498,2004,1,January,14,4,Thursday,14,1215,1,1,1,1,40.21420278,-75.60925833,Chester,Pennsylvania,42029
420228,2004,1,January,14,4,Thursday,20,1247,2,4,1,0,41.06924167,-75.39820278,Monroe,Pennsylvania,42089
420437,2004,1,January,15,5,Friday,8,1274,1,4,1,0,40.05582778,-75.50046667,Chester,Pennsylvania,42029
420003,2004,1,January,15,5,Friday,22,1326,3,3,1,0,40.42253611,-79.88354722,Allegheny,Pennsylvania,42003
420433,2004,1,January,16,6,Saturday,6,1347,2,1,1,0,39.95699722,-75.15241389,Philadelphia,Pennsylvania,42101
420009,2004,1,January,16,6,Saturday,7,1353,4,1,1,0,40.43935,-80.19189722,Allegheny,Pennsylvania,42003
420071,2004,1,January,16,6,Saturday,7,1354,1,1,1,0,41.07650556,-75.50562222,Monroe,Pennsylvania,42089
420226,2004,1,January,16,6,Saturday,10,1365,1,1,1,0,41.21889722,-77.21264167,Lycoming,Pennsylvania,42081
420076,2004,1,January,16,6,Saturday,12,1374,1,1,1,0,40.28049722,-75.40532222,Montgomery,Pennsylvania,42091
420049,2004,1,January,16,6,Saturday,13,1377,1,4,1,1,41.88371667,-80.17545833,Erie,Pennsylvania,42049
420063,2004,1,January,16,6,Saturday,13,1378,1,1,1,0,41.34116944,-75.99351389,Luzerne,Pennsylvania,42079
420363,2004,1,January,16,6,Saturday,19,1414,2,1,1,1,39.91313611,-75.98015833,Chester,Pennsylvania,42029
420224,2004,1,January,16,6,Saturday,21,1426,2,1,1,1,41.26846944,-76.080725,Luzerne,Pennsylvania,42079
420148,2004,1,January,18,1,Monday,3,1559,2,4,1,1,41.01233333,-76.29876389,Columbia,Pennsylvania,42037
420134,2004,1,January,18,1,Monday,7,1575,1,4,3,0,40.42535,-75.87103333,Berks,Pennsylvania,42011
420144,2004,1,January,18,1,Monday,7,1576,1,4,1,0,40.69917778,-78.69451667,Cambria,Pennsylvania,42021
420152,2004,1,January,18,1,Monday,8,1580,1,4,1,0,40.96579167,-75.63031389,Carbon,Pennsylvania,42025
420385,2004,1,January,18,1,Monday,9,1583,1,4,1,0,40.43648611,-79.96663889,Allegheny,Pennsylvania,42003
420296,2004,1,January,18,1,Monday,10,1585,1,4,1,0,40.11904167,-75.71876944,Chester,Pennsylvania,42029
420052,2004,1,January,18,1,Monday,12,1595,1,1,1,0,40.52033333,-79.05464167,Indiana,Pennsylvania,42063
420070,2004,1,January,18,1,Monday,12,1596,1,4,1,0,40.90521667,-75.49943611,Monroe,Pennsylvania,42089
420375,2004,1,January,18,1,Monday,12,1597,1,4,1,0,40.32712778,-75.471025,Montgomery,Pennsylvania,42091
420086,2004,1,January,18,1,Monday,21,1628,2,1,1,0,40.24284167,-80.42886111,Washington,Pennsylvania,42125
420299,2004,1,January,19,2,Tuesday,0,1642,2,4,1,1,40.87649444,-80.26313056,Lawrence,Pennsylvania,42073
420078,2004,1,January,19,2,Tuesday,7,1659,1,1,1,0,41.37330833,-75.19633611,Pike,Pennsylvania,42103
420179,2004,1,January,19,2,Tuesday,21,1717,2,1,1,1,40.31633889,-76.91788889,Cumberland,Pennsylvania,42041
420488,2004,1,January,20,3,Wednesday,0,1724,3,1,1,1,40.59225278,-75.58785,Lehigh,Pennsylvania,42077
420232,2004,1,January,20,3,Wednesday,3,1731,2,1,1,1,40.75228056,-75.90883056,Schuylkill,Pennsylvania,42107
420017,2004,1,January,20,3,Wednesday,4,1733,2,1,1,1,41.07439167,-75.43835,Monroe,Pennsylvania,42089
420046,2004,1,January,20,3,Wednesday,9,1746,1,1,1,0,41.45521944,-78.605,Elk,Pennsylvania,42047
420018,2004,1,January,20,3,Wednesday,9,1747,1,1,1,0,40.552175,-75.65804444,Lehigh,Pennsylvania,42077
420388,2004,1,January,20,3,Wednesday,15,1772,1,1,1,0,40.54885,-80.42073889,Beaver,Pennsylvania,42007
420692,2004,1,January,21,4,Thursday,11,1841,1,1,1,0,40.25535833,-76.86073333,Dauphin,Pennsylvania,42043
420374,2004,1,January,21,4,Thursday,15,1855,1,1,1,0,40.65512222,-75.47461944,Northampton,Pennsylvania,42095
420001,2004,1,January,21,4,Thursday,19,1870,3,1,1,1,40.48830833,-79.82601944,Allegheny,Pennsylvania,42003
420056,2004,1,January,21,4,Thursday,20,1874,3,1,1,0,40.02931389,-76.22812778,Lancaster,Pennsylvania,42071
420359,2004,1,January,21,4,Thursday,21,1878,2,1,1,1,41.675025,-76.19363333,Bradford,Pennsylvania,42015
420041,2004,1,January,22,5,Friday,3,1899,2,1,1,1,41.67651944,-80.31877778,Crawford,Pennsylvania,42039
420384,2004,1,January,22,5,Friday,16,1945,1,1,1,0,40.44460833,-79.91606389,Allegheny,Pennsylvania,42003
420074,2004,1,January,22,5,Friday,18,1958,3,1,1,1,40.06410278,-75.14079444,Montgomery,Pennsylvania,42091
420093,2004,1,January,22,5,Friday,21,1970,3,1,2,1,39.98445556,-75.14186944,Philadelphia,Pennsylvania,42101
420693,2004,1,January,22,5,Friday,99,1978,2,9,1,1,40.24203889,-75.54741667,Montgomery,Pennsylvania,42091
420004,2004,1,January,23,6,Saturday,14,2016,1,1,1,0,40.224175,-75.31975,Montgomery,Pennsylvania,42091
420484,2004,1,January,24,7,Sunday,7,2109,1,4,1,0,40.73237778,-76.309975,Schuylkill,Pennsylvania,42107
420068,2004,1,January,24,7,Sunday,18,2153,2,1,1,1,40.93999167,-75.43663889,Monroe,Pennsylvania,42089
420690,2004,1,January,24,7,Sunday,18,2154,3,1,1,1,40.05660556,-75.04656111,Philadelphia,Pennsylvania,42101
420230,2004,1,January,25,1,Monday,2,2197,2,1,1,1,41.3003,-74.93244444,Pike,Pennsylvania,42103
420231,2004,1,January,25,1,Monday,3,2204,3,1,1,1,40.76915833,-76.21801389,Schuylkill,Pennsylvania,42107
420192,2004,1,January,25,1,Monday,4,2212,2,1,1,1,40.34623889,-79.53032222,Westmoreland,Pennsylvania,42129
420390,2004,1,January,25,1,Monday,16,2269,1,1,1,0,40.54754444,-78.38268889,Blair,Pennsylvania,42013
420015,2004,1,January,26,2,Tuesday,15,2340,1,4,1,0,40.73596944,-80.24840556,Beaver,Pennsylvania,42007
420098,2004,1,January,26,2,Tuesday,21,2363,3,8,1,0,40.02009722,-75.15055556,Philadelphia,Pennsylvania,42101
420397,2004,1,January,27,3,Wednesday,10,2396,1,4,1,0,40.52149444,-76.98599444,Perry,Pennsylvania,42099
420362,2004,1,January,27,3,Wednesday,13,2406,1,1,1,0,41.98566111,-76.52733333,Bradford,Pennsylvania,42015
420188,2004,1,January,27,3,Wednesday,19,2437,2,4,1,1,40.35254167,-79.28667222,Westmoreland,Pennsylvania,42129
420008,2004,1,January,27,3,Wednesday,23,2449,3,4,1,1,40.41831667,-79.94791667,Allegheny,Pennsylvania,42003
420143,2004,1,January,28,4,Thursday,14,2497,1,4,2,0,40.92978611,-79.85589167,Butler,Pennsylvania,42019
420420,2004,1,January,28,4,Thursday,16,2502,1,9,1,0,39.90008889,-75.762825,Chester,Pennsylvania,42029
420036,2004,1,January,28,4,Thursday,19,2516,2,1,1,1,40.31915278,-75.30926667,Bucks,Pennsylvania,42017
420530,2004,1,January,28,4,Thursday,23,2523,2,1,1,1,40.80369167,-76.18375278,Schuylkill,Pennsylvania,42107
420227,2004,1,January,30,6,Saturday,2,2606,3,1,1,1,40.96205833,-75.27729167,Monroe,Pennsylvania,42089
420147,2004,1,January,30,6,Saturday,8,2618,1,1,1,0,41.17531944,-78.64933333,Clearfield,Pennsylvania,42033
420284,2004,1,January,30,6,Saturday,23,2683,2,4,1,1,41.54299167,-78.79538333,Elk,Pennsylvania,42047
420072,2004,1,January,31,7,Sunday,7,2733,2,1,1,1,40.09787222,-75.11960833,Montgomery,Pennsylvania,42091
420487,2004,1,January,31,7,Sunday,17,2771,5,1,1,0,40.24619444,-76.82651944,Dauphin,Pennsylvania,42043
420039,2004,1,January,31,7,Sunday,23,2802,2,1,3,1,40.85026111,-77.88364444,Centre,Pennsylvania,42027
420060,2004,2,Feburary,1,1,Monday,2,2816,2,1,1,1,40.47757778,-76.46899722,Lebanon,Pennsylvania,42075
420028,2004,2,Feburary,2,2,Tuesday,18,2959,2,1,1,0,40.44391389,-76.15475833,Berks,Pennsylvania,42011
420012,2004,2,Feburary,3,3,Wednesday,5,2982,3,8,1,0,40.35217222,-79.85726389,Allegheny,Pennsylvania,42003
420592,2004,2,Feburary,4,4,Thursday,9,3069,1,1,1,0,41.46198333,-80.20089722,Mercer,Pennsylvania,42085
421165,2004,2,Feburary,5,5,Friday,20,3189,2,1,1,1,40.12357222,-76.10541389,Lancaster,Pennsylvania,42071
420054,2004,2,Feburary,5,5,Friday,22,3197,2,4,1,1,40.20608333,-76.11608889,Lancaster,Pennsylvania,42071
420067,2004,2,Feburary,5,5,Friday,22,3198,2,4,1,0,41.17838333,-77.22433889,Lycoming,Pennsylvania,42081
420024,2004,2,Feburary,6,6,Saturday,12,3245,1,3,1,1,40.87081667,-77.543,Centre,Pennsylvania,42027
420238,2004,2,Feburary,6,6,Saturday,15,3257,1,2,2,0,41.53196667,-77.28499444,Lycoming,Pennsylvania,42081
420062,2004,2,Feburary,6,6,Saturday,21,3282,3,9,1,1,40.59861667,-75.479225,Lehigh,Pennsylvania,42077
420276,2004,2,Feburary,7,7,Sunday,6,3318,2,4,1,0,40.73295,-79.53371389,Armstrong,Pennsylvania,42005
420702,2004,2,Feburary,7,7,Sunday,13,3345,1,4,1,0,40.46581389,-80.01010556,Allegheny,Pennsylvania,42003
420516,2004,2,Feburary,7,7,Sunday,18,3369,3,1,1,0,40.61360278,-75.55209722,Lehigh,Pennsylvania,42077
421184,2004,2,Feburary,7,7,Sunday,19,3376,3,1,1,0,41.31669444,-75.82947778,Luzerne,Pennsylvania,42079
420014,2004,2,Feburary,8,1,Monday,16,3454,1,8,1,0,40.37333056,-79.92653333,Allegheny,Pennsylvania,42003
420126,2004,2,Feburary,9,2,Tuesday,5,3494,2,9,1,1,39.80626111,-78.73565,Bedford,Pennsylvania,42009
420166,2004,2,Feburary,10,3,Wednesday,12,3580,1,1,1,0,39.84824444,-77.18260556,Adams,Pennsylvania,42001
420680,2004,2,Feburary,10,3,Wednesday,17,3599,1,1,1,0,40.003575,-75.198375,Philadelphia,Pennsylvania,42101
420703,2004,2,Feburary,10,3,Wednesday,19,3608,3,1,1,0,40.44074444,-79.98913333,Allegheny,Pennsylvania,42003
420096,2004,2,Feburary,10,3,Wednesday,21,3615,3,1,1,0,40.02801111,-75.059175,Philadelphia,Pennsylvania,42101
420701,2004,2,Feburary,11,4,Thursday,7,3635,1,1,1,0,40.95007222,-76.61539722,Montour,Pennsylvania,42093
420030,2004,2,Feburary,11,4,Thursday,14,3651,1,1,2,1,40.49801667,-75.84954444,Berks,Pennsylvania,42011
420091,2004,2,Feburary,11,4,Thursday,23,3687,2,1,1,2,39.92469722,-76.97123056,York,Pennsylvania,42133
420011,2004,2,Feburary,12,5,Friday,5,3696,2,8,1,0,40.24322778,-79.92369167,Allegheny,Pennsylvania,42003
420102,2004,2,Feburary,12,5,Friday,5,3697,2,1,1,1,40.20863333,-76.85480278,York,Pennsylvania,42133
420031,2004,2,Feburary,13,6,Saturday,11,3789,1,1,1,0,40.4569,-75.81315833,Berks,Pennsylvania,42011
420095,2004,2,Feburary,13,6,Saturday,13,3795,1,1,1,0,39.95136944,-75.16881667,Philadelphia,Pennsylvania,42101
420022,2004,2,Feburary,13,6,Saturday,16,3810,1,1,1,0,40.538875,-80.20058333,Allegheny,Pennsylvania,42003
420237,2004,2,Feburary,13,6,Saturday,23,3847,2,1,1,1,40.28340278,-76.53483333,Lebanon,Pennsylvania,42075
420027,2004,2,Feburary,14,7,Sunday,2,3861,2,1,1,1,40.30190833,-75.92627222,Berks,Pennsylvania,42011
420088,2004,2,Feburary,14,7,Sunday,2,3862,2,1,1,1,39.99033333,-76.70544444,York,Pennsylvania,42133
420132,2004,2,Feburary,14,7,Sunday,3,3870,2,1,1,0,40.01393611,-78.46953889,Bedford,Pennsylvania,42009
420698,2004,2,Feburary,14,7,Sunday,5,3878,4,1,1,1,41.27440556,-75.94885278,Luzerne,Pennsylvania,42079
420699,2004,2,Feburary,14,7,Sunday,8,3884,1,1,1,0,40.49462778,-75.815375,Berks,Pennsylvania,42011
420679,2004,2,Feburary,14,7,Sunday,16,3914,1,1,1,0,40.02167778,-75.03801389,Philadelphia,Pennsylvania,42101
420639,2004,2,Feburary,14,7,Sunday,18,3928,3,1,1,0,40.39313611,-75.50218056,Montgomery,Pennsylvania,42091
420866,2004,2,Feburary,14,7,Sunday,21,3946,2,1,1,1,40.89654444,-75.42274722,Monroe,Pennsylvania,42089
420127,2004,2,Feburary,15,1,Monday,2,3981,2,1,1,2,40.07612778,-79.96323333,Washington,Pennsylvania,42125
420090,2004,2,Feburary,15,1,Monday,3,3991,2,1,1,1,40.05450278,-76.87061111,York,Pennsylvania,42133
420239,2004,2,Feburary,15,1,Monday,4,3998,2,1,1,1,40.905275,-75.49946389,Monroe,Pennsylvania,42089
420422,2004,2,Feburary,15,1,Monday,16,4026,1,1,1,0,40.01883056,-75.70176111,Chester,Pennsylvania,42029
420214,2004,2,Feburary,16,2,Tuesday,0,4057,3,1,1,0,40.00801111,-75.08332778,Philadelphia,Pennsylvania,42101
420025,2004,2,Feburary,16,2,Tuesday,13,4093,1,1,1,0,40.49417222,-80.12590833,Allegheny,Pennsylvania,42003
420317,2004,2,Feburary,17,3,Wednesday,14,4172,1,1,1,0,40.05532778,-76.40761111,Lancaster,Pennsylvania,42071
420137,2004,2,Feburary,17,3,Wednesday,16,4182,1,1,1,0,40.32938889,-75.29093333,Bucks,Pennsylvania,42017
420294,2004,2,Feburary,17,3,Wednesday,20,4195,1,1,1,1,40.32785833,-76.98285278,Perry,Pennsylvania,42099
420602,2004,2,Feburary,17,3,Wednesday,23,4201,2,1,1,1,40.49248611,-76.93582778,Dauphin,Pennsylvania,42043
420069,2004,2,Feburary,18,4,Thursday,0,4204,3,1,1,1,39.90991944,-75.15518889,Philadelphia,Pennsylvania,42101
420747,2004,2,Feburary,18,4,Thursday,10,4225,1,8,1,0,40.49597778,-80.05624444,Allegheny,Pennsylvania,42003
420171,2004,2,Feburary,18,4,Thursday,13,4234,1,1,1,0,40.05142222,-75.01320833,Philadelphia,Pennsylvania,42101
420130,2004,2,Feburary,20,6,Saturday,0,4356,2,1,1,1,40.04868889,-78.46246944,Bedford,Pennsylvania,42009
420295,2004,2,Feburary,20,6,Saturday,8,4364,1,1,1,0,40.36692778,-76.62937778,Lebanon,Pennsylvania,42075
420700,2004,2,Feburary,20,6,Saturday,18,4395,2,1,1,0,40.17650556,-75.08009167,Bucks,Pennsylvania,42017
420719,2004,2,Feburary,20,6,Saturday,18,4396,2,1,1,0,39.95340556,-76.75158056,York,Pennsylvania,42133
420245,2004,2,Feburary,21,7,Sunday,1,4441,2,1,1,1,40.012975,-80.06986389,Washington,Pennsylvania,42125
420135,2004,2,Feburary,21,7,Sunday,20,4532,2,9,1,2,40.45213333,-76.23505556,Berks,Pennsylvania,42011
420244,2004,2,Feburary,22,1,Monday,12,4624,1,1,2,0,40.40809444,-80.38192778,Washington,Pennsylvania,42125
420548,2004,2,Feburary,23,2,Tuesday,15,4722,1,1,1,0,39.75665278,-77.782425,Franklin,Pennsylvania,42055
420316,2004,2,Feburary,23,2,Tuesday,18,4731,2,1,1,0,40.03758889,-76.26831389,Lancaster,Pennsylvania,42071
420697,2004,2,Feburary,24,3,Wednesday,6,4764,4,1,1,0,40.52471111,-80.26108889,Allegheny,Pennsylvania,42003
420141,2004,2,Feburary,24,3,Wednesday,7,4770,1,4,1,0,40.91395,-79.90738889,Butler,Pennsylvania,42019
420242,2004,2,Feburary,24,3,Wednesday,12,4784,1,4,1,0,40.77108056,-76.25386389,Schuylkill,Pennsylvania,42107
420043,2004,2,Feburary,24,3,Wednesday,16,4800,1,4,1,0,40.21020556,-77.16623333,Cumberland,Pennsylvania,42041
420678,2004,2,Feburary,25,4,Thursday,0,4825,3,1,1,1,40.08091944,-75.02871111,Philadelphia,Pennsylvania,42101
420240,2004,2,Feburary,25,4,Thursday,10,4850,1,1,1,0,41.07108611,-76.85371111,Northumberland,Pennsylvania,42097
420376,2004,2,Feburary,25,4,Thursday,14,4869,1,1,1,1,39.7977,-79.89006667,Fayette,Pennsylvania,42051
420081,2004,2,Feburary,25,4,Thursday,14,4870,1,1,1,0,40.67556944,-76.22426944,Schuylkill,Pennsylvania,42107
420034,2004,2,Feburary,25,4,Thursday,16,4880,1,1,1,0,40.12399722,-74.92656944,Bucks,Pennsylvania,42017
420097,2004,2,Feburary,25,4,Thursday,18,4889,3,1,1,2,40.01758056,-75.06516944,Philadelphia,Pennsylvania,42101
420476,2004,2,Feburary,26,5,Friday,2,4909,3,1,1,2,40.43148889,-79.95879167,Allegheny,Pennsylvania,42003
420236,2004,2,Feburary,26,5,Friday,2,4910,2,1,1,0,41.4688,-75.7687,Lackawanna,Pennsylvania,42069
421238,2004,2,Feburary,27,6,Saturday,12,5000,1,1,1,0,40.59375278,-77.35467222,Juniata,Pennsylvania,42067
420293,2004,2,Feburary,27,6,Saturday,12,5001,1,1,2,0,39.78885278,-76.67492778,York,Pennsylvania,42133
420099,2004,2,Feburary,27,6,Saturday,19,5027,3,1,1,0,39.92416389,-75.19074444,Philadelphia,Pennsylvania,42101
420696,2004,2,Feburary,27,6,Saturday,22,5041,3,1,1,0,40.99476389,-76.64068611,Montour,Pennsylvania,42093
420089,2004,2,Feburary,28,7,Sunday,19,5139,3,1,1,0,39.98034722,-76.75143611,York,Pennsylvania,42133
420235,2004,2,Feburary,28,7,Sunday,20,5149,2,1,1,1,40.61557222,-77.23829167,Juniata,Pennsylvania,42067
420186,2004,2,Feburary,28,7,Sunday,22,5165,2,1,1,0,41.41336667,-75.34010833,Wayne,Pennsylvania,42127
420185,2004,2,Feburary,29,1,Monday,2,5187,2,1,1,1,40.44712222,-79.41901389,Westmoreland,Pennsylvania,42129
420309,2004,2,Feburary,29,1,Monday,10,5216,1,1,1,0,40.14253056,-75.32361944,Montgomery,Pennsylvania,42091
420364,2004,2,Feburary,29,1,Monday,11,5223,1,1,1,0,39.89878333,-75.61705,Chester,Pennsylvania,42029
420366,2004,2,Feburary,29,1,Monday,16,5245,1,1,1,0,39.96437778,-75.35416111,Delaware,Pennsylvania,42045
420107,2004,2,Feburary,29,1,Monday,17,5252,1,1,1,0,40.14706389,-74.99616667,Bucks,Pennsylvania,42017
420243,2004,2,Feburary,29,1,Monday,22,5278,2,1,1,2,41.98337222,-79.31805,Warren,Pennsylvania,42123
420010,2004,3,March,2,3,Wednesday,15,5385,1,1,1,0,40.3839,-80.04387778,Allegheny,Pennsylvania,42003
420988,2004,3,March,3,4,Thursday,14,5449,1,1,1,0,40.53263333,-80.0729,Allegheny,Pennsylvania,42003
420683,2004,3,March,4,5,Friday,3,5488,3,2,1,0,40.02345278,-75.13936389,Philadelphia,Pennsylvania,42101
420687,2004,3,March,4,5,Friday,15,5532,1,1,1,0,40.15778889,-77.61569167,Cumberland,Pennsylvania,42041
420869,2004,3,March,4,5,Friday,22,5562,2,1,1,1,41.05003611,-75.77636111,Carbon,Pennsylvania,42025
420133,2004,3,March,5,6,Saturday,1,5578,2,1,1,1,40.57788889,-75.79762778,Berks,Pennsylvania,42011
420248,2004,3,March,5,6,Saturday,6,5590,1,1,1,0,40.06100556,-76.3131,Lancaster,Pennsylvania,42071
420042,2004,3,March,5,6,Saturday,9,5598,1,1,1,1,40.28400833,-77.09255,Cumberland,Pennsylvania,42041
420206,2004,3,March,5,6,Saturday,13,5617,1,1,1,0,40.05775833,-75.03349167,Philadelphia,Pennsylvania,42101
420706,2004,3,March,5,6,Saturday,15,5632,1,1,1,0,39.95035556,-75.23816111,Philadelphia,Pennsylvania,42101
420131,2004,3,March,5,6,Saturday,19,5650,2,1,2,1,40.052275,-78.39473056,Bedford,Pennsylvania,42009
420623,2004,3,March,5,6,Saturday,21,5663,2,1,2,1,40.33973333,-76.75112222,Dauphin,Pennsylvania,42043
420051,2004,3,March,6,7,Sunday,2,5687,3,1,1,2,40.64682222,-79.28112778,Indiana,Pennsylvania,42063
420989,2004,3,March,6,7,Sunday,2,5688,2,2,1,1,41.50778889,-76.58888611,Sullivan,Pennsylvania,42113
420684,2004,3,March,6,7,Sunday,3,5693,3,2,1,1,40.05853333,-75.07871944,Philadelphia,Pennsylvania,42101
420708,2004,3,March,7,1,Monday,9,5818,1,1,1,0,40.28822222,-75.81939167,Berks,Pennsylvania,42011
420875,2004,3,March,9,3,Wednesday,6,5962,4,1,1,0,40.81451667,-80.01111111,Butler,Pennsylvania,42019
420002,2004,3,March,9,3,Wednesday,19,6010,3,1,1,0,40.41538611,-79.83846667,Allegheny,Pennsylvania,42003
420291,2004,3,March,9,3,Wednesday,21,6017,2,1,1,0,40.05195556,-75.86145278,Chester,Pennsylvania,42029
420191,2004,3,March,10,4,Thursday,16,6077,1,1,2,1,40.288025,-79.57965833,Westmoreland,Pennsylvania,42129
420539,2004,3,March,10,4,Thursday,21,6097,2,1,1,1,39.77343611,-78.79356389,Somerset,Pennsylvania,42111
420361,2004,3,March,11,5,Friday,15,6141,1,1,1,0,41.34098889,-76.91992778,Lycoming,Pennsylvania,42081
420213,2004,3,March,11,5,Friday,16,6146,1,1,1,0,40.22592778,-77.11945278,Cumberland,Pennsylvania,42041
420746,2004,3,March,12,6,Saturday,6,6194,1,4,1,0,41.60348611,-80.322625,Crawford,Pennsylvania,42039
420145,2004,3,March,12,6,Saturday,13,6220,1,1,1,0,40.84233333,-77.64868333,Centre,Pennsylvania,42027
